GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0022898	regulation of transmembrane transporter activity	2.2583052292102544e-16	2.2583052292102544e-16	+1	ENSG00000145335,ENSG00000149295,ENSG00000069696,ENSG00000133019,ENSG00000150594,ENSG00000198648,ENSG00000120088,ENSG00000137275,ENSG00000169252,ENSG00000145349,ENSG00000112038,ENSG00000196632,ENSG00000137193,ENSG00000141503,ENSG00000148834,ENSG00000157388,ENSG00000198626,ENSG00000171132,ENSG00000077522,ENSG00000130234,ENSG00000168959,ENSG00000189056,ENSG00000171867,ENSG00000198929,ENSG00000189043,ENSG00000177098,ENSG00000053918,ENSG00000197386,ENSG00000161681,ENSG00000151150,ENSG00000179915,ENSG00000187446,ENSG00000069869,ENSG00000085563,ENSG00000089250,ENSG00000166664,ENSG00000142192,ENSG00000088832,ENSG00000196296,ENSG00000105711,ENSG00000182389,ENSG00000180509,ENSG00000099625,ENSG00000196517,ENSG00000105974,ENSG00000145362,ENSG00000169174,ENSG00000062716,ENSG00000175206,ENSG00000075624,ENSG00000095970,ENSG00000130427,ENSG00000100985,ENSG00000239732,ENSG00000102081,ENSG00000171791,ENSG00000215021,ENSG00000152413,ENSG00000108691,ENSG00000220205,ENSG00000075711,ENSG00000155962,ENSG00000069482,ENSG00000121807,ENSG00000196730,ENSG00000111537,ENSG00000147571,ENSG00000165238,ENSG00000135018,ENSG00000186439,ENSG00000171631,ENSG00000078401,ENSG00000167323,ENSG00000134443,ENSG00000014216,ENSG00000163131,ENSG00000081189,ENSG00000254647,ENSG00000063176,ENSG00000049759,ENSG00000132535,ENSG00000116030,ENSG00000001626,ENSG00000138495,ENSG00000075429,ENSG00000128245,ENSG00000120899,ENSG00000198947,ENSG00000069966,ENSG00000142408,ENSG00000169282,ENSG00000185482,ENSG00000146729,ENSG00000150093,ENSG00000143933,ENSG00000165995
GO:0030100	regulation of endocytosis	2.348418211044121e-16	2.348418211044121e-16	+1	ENSG00000145335,ENSG00000166311,ENSG00000167601,ENSG00000131408,ENSG00000152214,ENSG00000112335,ENSG00000196396,ENSG00000138756,ENSG00000051382,ENSG00000042753,ENSG00000131238,ENSG00000073060,ENSG00000123384,ENSG00000179218,ENSG00000160948,ENSG00000061938,ENSG00000149177,ENSG00000100151,ENSG00000130203,ENSG00000130787,ENSG00000131374,ENSG00000204842,ENSG00000182718,ENSG00000168461,ENSG00000115977,ENSG00000198959,ENSG00000143322,ENSG00000155066,ENSG00000097007,ENSG00000099365,ENSG00000171105,ENSG00000130208,ENSG00000067900,ENSG00000072694,ENSG00000136827,ENSG00000107331,ENSG00000185722,ENSG00000127946,ENSG00000007908,ENSG00000087053,ENSG00000137462,ENSG00000153208,ENSG00000188603,ENSG00000106366,ENSG00000118137,ENSG00000189403,ENSG00000166278,ENSG00000105974,ENSG00000112715,ENSG00000169174,ENSG00000091513,ENSG00000095970,ENSG00000120885,ENSG00000010704,ENSG00000138798,ENSG00000106299,ENSG00000102081,ENSG00000131981,ENSG00000108691,ENSG00000185652,ENSG00000164251,ENSG00000111537,ENSG00000064687,ENSG00000113520,ENSG00000070831,ENSG00000181092,ENSG00000132718,ENSG00000171388,ENSG00000148356,ENSG00000103197,ENSG00000136238,ENSG00000081237,ENSG00000197122,ENSG00000164136,ENSG00000106327,ENSG00000073921,ENSG00000163956,ENSG00000172243,ENSG00000179348,ENSG00000049759,ENSG00000132535,ENSG00000166710,ENSG00000198794,ENSG00000161905,ENSG00000184304,ENSG00000000938,ENSG00000244731,ENSG00000137077,ENSG00000154188,ENSG00000077044,ENSG00000198053,ENSG00000145016,ENSG00000107984,ENSG00000065609,ENSG00000165527,ENSG00000085265,ENSG00000157168,ENSG00000135636,ENSG00000137312,ENSG00000176170,ENSG00000162139,ENSG00000125730,ENSG00000224389,ENSG00000158874,ENSG00000110245,ENSG00000165025,ENSG00000141480,ENSG00000158869,ENSG00000154342,ENSG00000138138,ENSG00000198719,ENSG00000172232,ENSG00000187391,ENSG00000196415,ENSG00000109072,ENSG00000011347,ENSG00000100385,ENSG00000127472,ENSG00000204936,ENSG00000044524
GO:0000302	response to reactive oxygen species	2.3926901489717254e-16	2.3926901489717254e-16	+1	ENSG00000188906,ENSG00000158828,ENSG00000116288,ENSG00000186868,ENSG00000149311,ENSG00000137275,ENSG00000131979,ENSG00000173039,ENSG00000010810,ENSG00000134853,ENSG00000130203,ENSG00000167815,ENSG00000233276,ENSG00000100644,ENSG00000023572,ENSG00000173846,ENSG00000115694,ENSG00000142208,ENSG00000254858,ENSG00000162928,ENSG00000140416,ENSG00000163516,ENSG00000151422,ENSG00000097007,ENSG00000181019,ENSG00000114346,ENSG00000165240,ENSG00000136244,ENSG00000291237,ENSG00000142168,ENSG00000116044,ENSG00000170775,ENSG00000107643,ENSG00000161011,ENSG00000142185,ENSG00000096717,ENSG00000257017,ENSG00000100292,ENSG00000094631,ENSG00000100985,ENSG00000149968,ENSG00000121691,ENSG00000019991,ENSG00000197442,ENSG00000189058,ENSG00000146648,ENSG00000177606,ENSG00000102882,ENSG00000170345,ENSG00000163932,ENSG00000100030,ENSG00000084207,ENSG00000101144,ENSG00000050748,ENSG00000078401,ENSG00000136810,ENSG00000240583,ENSG00000165060,ENSG00000104321,ENSG00000126432,ENSG00000135046,ENSG00000149273,ENSG00000183023,ENSG00000198053,ENSG00000087250,ENSG00000109424,ENSG00000184470,ENSG00000165672,ENSG00000164867,ENSG00000129465,ENSG00000117450,ENSG00000109610,ENSG00000108179,ENSG00000118503,ENSG00000133641,ENSG00000182150,ENSG00000170075,ENSG00000110931
GO:2000116	regulation of cysteine-type endopeptidase activity	2.9710557237155897e-16	2.9710557237155897e-16	+1	ENSG00000145335,ENSG00000116288,ENSG00000186868,ENSG00000183454,ENSG00000273079,ENSG00000147889,ENSG00000115317,ENSG00000010810,ENSG00000130787,ENSG00000105993,ENSG00000233276,ENSG00000129355,ENSG00000096968,ENSG00000142208,ENSG00000012223,ENSG00000011422,ENSG00000078081,ENSG00000132170,ENSG00000186010,ENSG00000064300,ENSG00000146216,ENSG00000127946,ENSG00000114023,ENSG00000232810,ENSG00000189403,ENSG00000087088,ENSG00000165731,ENSG00000112715,ENSG00000153113,ENSG00000096717,ENSG00000100985,ENSG00000084093,ENSG00000110911,ENSG00000249437,ENSG00000144746,ENSG00000197442,ENSG00000117984,ENSG00000101966,ENSG00000064012,ENSG00000136826,ENSG00000172115,ENSG00000120868,ENSG00000101200,ENSG00000196730,ENSG00000090432,ENSG00000164850,ENSG00000137752,ENSG00000104312,ENSG00000136997,ENSG00000181104,ENSG00000100600,ENSG00000165280,ENSG00000026508,ENSG00000105327,ENSG00000153094,ENSG00000132906,ENSG00000144381,ENSG00000181449,ENSG00000172071,ENSG00000197122,ENSG00000158125,ENSG00000163568,ENSG00000117560,ENSG00000163220,ENSG00000166949,ENSG00000172243,ENSG00000214253,ENSG00000002330,ENSG00000091592,ENSG00000240583,ENSG00000103423,ENSG00000143546,ENSG00000168961,ENSG00000091106,ENSG00000240065,ENSG00000137801,ENSG00000182866,ENSG00000149273,ENSG00000168040
GO:0001659	temperature homeostasis	3.0039102812199966e-16	3.0039102812199966e-16	+1	ENSG00000149295,ENSG00000087085,ENSG00000043591,ENSG00000188778,ENSG00000131408,ENSG00000099194,ENSG00000169252,ENSG00000163686,ENSG00000111725,ENSG00000137265,ENSG00000168610,ENSG00000113494,ENSG00000114739,ENSG00000096968,ENSG00000151726,ENSG00000167207,ENSG00000171766,ENSG00000196482,ENSG00000112531,ENSG00000109819,ENSG00000102935,ENSG00000247077,ENSG00000104325,ENSG00000136869,ENSG00000073756,ENSG00000161610,ENSG00000232810,ENSG00000197102,ENSG00000134324,ENSG00000181090,ENSG00000160685,ENSG00000105974,ENSG00000125538,ENSG00000112715,ENSG00000172216,ENSG00000142185,ENSG00000123454,ENSG00000157017,ENSG00000165092,ENSG00000120738,ENSG00000174697,ENSG00000141433,ENSG00000152661,ENSG00000175567,ENSG00000121966,ENSG00000128272,ENSG00000105550,ENSG00000121807,ENSG00000101405,ENSG00000133794,ENSG00000126368,ENSG00000068323,ENSG00000148346,ENSG00000113520,ENSG00000150907,ENSG00000144481,ENSG00000181092,ENSG00000175197,ENSG00000150782,ENSG00000132510,ENSG00000148344,ENSG00000116688,ENSG00000140443,ENSG00000139687,ENSG00000164136,ENSG00000109132,ENSG00000077463,ENSG00000170522,ENSG00000185122,ENSG00000151694,ENSG00000123689,ENSG00000160785,ENSG00000113441,ENSG00000109424,ENSG00000106615,ENSG00000138796,ENSG00000157184,ENSG00000004487,ENSG00000132326,ENSG00000125968,ENSG00000162600,ENSG00000169194
GO:0046879	hormone secretion	4.016665303023852e-16	4.016665303023852e-16	+1	ENSG00000185345,ENSG00000116288,ENSG00000184381,ENSG00000149295,ENSG00000150594,ENSG00000147246,ENSG00000134640,ENSG00000132639,ENSG00000120088,ENSG00000068366,ENSG00000065615,ENSG00000100151,ENSG00000174672,ENSG00000137288,ENSG00000144891,ENSG00000126266,ENSG00000106633,ENSG00000107758,ENSG00000173175,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000132170,ENSG00000137869,ENSG00000136244,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000232810,ENSG00000115263,ENSG00000125538,ENSG00000115138,ENSG00000157017,ENSG00000146469,ENSG00000084093,ENSG00000196126,ENSG00000010704,ENSG00000007171,ENSG00000134852,ENSG00000141433,ENSG00000169047,ENSG00000152661,ENSG00000118785,ENSG00000121853,ENSG00000069482,ENSG00000128342,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000147571,ENSG00000100604,ENSG00000182782,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000163394,ENSG00000163794,ENSG00000271503,ENSG00000156026,ENSG00000198843,ENSG00000159224,ENSG00000078401,ENSG00000135744,ENSG00000138069,ENSG00000106089,ENSG00000101076,ENSG00000134443,ENSG00000106327,ENSG00000077463,ENSG00000081760,ENSG00000254647,ENSG00000002330,ENSG00000125798,ENSG00000135046,ENSG00000001626,ENSG00000112293,ENSG00000012779,ENSG00000148672,ENSG00000171316,ENSG00000138796,ENSG00000184349,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000109163,ENSG00000118640,ENSG00000166922,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000126262,ENSG00000125618,ENSG00000118702
GO:0002790	peptide secretion	5.400454893813385e-16	5.400454893813385e-16	+1	ENSG00000185345,ENSG00000116288,ENSG00000184381,ENSG00000149295,ENSG00000150594,ENSG00000147246,ENSG00000134640,ENSG00000132639,ENSG00000120088,ENSG00000068366,ENSG00000065615,ENSG00000100151,ENSG00000174672,ENSG00000137288,ENSG00000126266,ENSG00000106633,ENSG00000107758,ENSG00000173175,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000136244,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000232810,ENSG00000115263,ENSG00000125538,ENSG00000157017,ENSG00000146469,ENSG00000084093,ENSG00000196126,ENSG00000010704,ENSG00000007171,ENSG00000134852,ENSG00000141433,ENSG00000169047,ENSG00000121853,ENSG00000069482,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000147571,ENSG00000100604,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000163794,ENSG00000271503,ENSG00000156026,ENSG00000198843,ENSG00000159224,ENSG00000078401,ENSG00000138069,ENSG00000106089,ENSG00000101076,ENSG00000134443,ENSG00000106327,ENSG00000077463,ENSG00000081760,ENSG00000254647,ENSG00000002330,ENSG00000125798,ENSG00000135046,ENSG00000001626,ENSG00000112293,ENSG00000012779,ENSG00000148672,ENSG00000171316,ENSG00000138796,ENSG00000184349,ENSG00000019582,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000126262,ENSG00000125618,ENSG00000118702
GO:0018108	peptidyl-tyrosine phosphorylation	8.349701483951509e-16	8.349701483951509e-16	+1	ENSG00000109743,ENSG00000141510,ENSG00000196396,ENSG00000181467,ENSG00000061938,ENSG00000010810,ENSG00000149177,ENSG00000105568,ENSG00000134853,ENSG00000146904,ENSG00000013364,ENSG00000145214,ENSG00000162733,ENSG00000067606,ENSG00000261371,ENSG00000113494,ENSG00000141736,ENSG00000096968,ENSG00000157540,ENSG00000113575,ENSG00000204580,ENSG00000077782,ENSG00000143322,ENSG00000037280,ENSG00000198400,ENSG00000151422,ENSG00000182578,ENSG00000113721,ENSG00000097007,ENSG00000168959,ENSG00000171105,ENSG00000189056,ENSG00000171867,ENSG00000138496,ENSG00000146216,ENSG00000142192,ENSG00000136244,ENSG00000232810,ENSG00000068078,ENSG00000184557,ENSG00000017427,ENSG00000105974,ENSG00000112715,ENSG00000259384,ENSG00000173511,ENSG00000108342,ENSG00000086991,ENSG00000095970,ENSG00000130427,ENSG00000067182,ENSG00000019991,ENSG00000164400,ENSG00000146648,ENSG00000167244,ENSG00000109471,ENSG00000185652,ENSG00000102882,ENSG00000128342,ENSG00000111537,ENSG00000163932,ENSG00000104312,ENSG00000113520,ENSG00000271503,ENSG00000169242,ENSG00000178568,ENSG00000150782,ENSG00000026508,ENSG00000128052,ENSG00000157193,ENSG00000179295,ENSG00000135744,ENSG00000081237,ENSG00000140443,ENSG00000197122,ENSG00000111859,ENSG00000164136,ENSG00000115085,ENSG00000143575,ENSG00000151694,ENSG00000132535,ENSG00000099250,ENSG00000182866,ENSG00000160712,ENSG00000000938,ENSG00000161638,ENSG00000154188,ENSG00000242689,ENSG00000102755,ENSG00000182511,ENSG00000120899,ENSG00000109670,ENSG00000164399,ENSG00000240972,ENSG00000184349,ENSG00000019582,ENSG00000112964,ENSG00000112679,ENSG00000101017,ENSG00000157168,ENSG00000010671,ENSG00000125508,ENSG00000070193,ENSG00000198825,ENSG00000165025,ENSG00000111679,ENSG00000116106,ENSG00000113525,ENSG00000140285,ENSG00000254087,ENSG00000116285,ENSG00000109072,ENSG00000164509,ENSG00000160255
GO:0071900	regulation of protein serine/threonine kinase activity	1.3006328157474665e-15	1.3006328157474665e-15	+1	ENSG00000188906,ENSG00000145335,ENSG00000177628,ENSG00000154277,ENSG00000069696,ENSG00000150594,ENSG00000166311,ENSG00000124762,ENSG00000166851,ENSG00000167258,ENSG00000147889,ENSG00000147883,ENSG00000196396,ENSG00000205339,ENSG00000169252,ENSG00000149177,ENSG00000076984,ENSG00000130203,ENSG00000168067,ENSG00000185551,ENSG00000173327,ENSG00000171450,ENSG00000129355,ENSG00000141736,ENSG00000113575,ENSG00000142208,ENSG00000077782,ENSG00000135341,ENSG00000012223,ENSG00000163221,ENSG00000113721,ENSG00000097007,ENSG00000171105,ENSG00000132170,ENSG00000197386,ENSG00000185359,ENSG00000179915,ENSG00000136869,ENSG00000134072,ENSG00000130758,ENSG00000073803,ENSG00000139625,ENSG00000232810,ENSG00000071575,ENSG00000114302,ENSG00000125538,ENSG00000112715,ENSG00000259384,ENSG00000113648,ENSG00000096717,ENSG00000175206,ENSG00000075624,ENSG00000125845,ENSG00000101255,ENSG00000171862,ENSG00000138798,ENSG00000090376,ENSG00000138685,ENSG00000197442,ENSG00000146648,ENSG00000185652,ENSG00000178607,ENSG00000111537,ENSG00000163932,ENSG00000084207,ENSG00000176749,ENSG00000181092,ENSG00000150593,ENSG00000078401,ENSG00000135744,ENSG00000067560,ENSG00000197122,ENSG00000139687,ENSG00000154096,ENSG00000112576,ENSG00000120129,ENSG00000175104,ENSG00000100678,ENSG00000106462,ENSG00000151694,ENSG00000116741,ENSG00000149948,ENSG00000185043,ENSG00000132376,ENSG00000174775,ENSG00000105401,ENSG00000137801,ENSG00000272398,ENSG00000149269,ENSG00000149273,ENSG00000114251,ENSG00000183023,ENSG00000121653,ENSG00000164045,ENSG00000156427,ENSG00000111276,ENSG00000172575,ENSG00000102755,ENSG00000113578,ENSG00000196712
GO:0090087	regulation of peptide transport	1.3449373171475951e-15	1.3449373171475951e-15	+1	ENSG00000185345,ENSG00000184381,ENSG00000149295,ENSG00000150594,ENSG00000147246,ENSG00000134640,ENSG00000132639,ENSG00000068366,ENSG00000100151,ENSG00000174672,ENSG00000137288,ENSG00000126266,ENSG00000106633,ENSG00000107758,ENSG00000173175,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000104267,ENSG00000136244,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000232810,ENSG00000115263,ENSG00000125538,ENSG00000157017,ENSG00000084093,ENSG00000196126,ENSG00000010704,ENSG00000007171,ENSG00000134852,ENSG00000141433,ENSG00000169047,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000147571,ENSG00000100604,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000163794,ENSG00000271503,ENSG00000156026,ENSG00000198843,ENSG00000159224,ENSG00000106089,ENSG00000101076,ENSG00000134443,ENSG00000106327,ENSG00000077463,ENSG00000081760,ENSG00000254647,ENSG00000002330,ENSG00000125798,ENSG00000001626,ENSG00000112293,ENSG00000012779,ENSG00000148672,ENSG00000171316,ENSG00000138796,ENSG00000184349,ENSG00000019582,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000126262,ENSG00000125618,ENSG00000118702
GO:0050708	regulation of protein secretion	1.372396227273037e-15	1.372396227273037e-15	+1	ENSG00000185345,ENSG00000159363,ENSG00000184381,ENSG00000149295,ENSG00000151577,ENSG00000069696,ENSG00000087085,ENSG00000150594,ENSG00000113161,ENSG00000134640,ENSG00000132639,ENSG00000155657,ENSG00000068366,ENSG00000100151,ENSG00000105383,ENSG00000130203,ENSG00000112038,ENSG00000174672,ENSG00000160179,ENSG00000137288,ENSG00000064651,ENSG00000113108,ENSG00000126266,ENSG00000106633,ENSG00000151474,ENSG00000107758,ENSG00000173175,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000132170,ENSG00000137462,ENSG00000136244,ENSG00000136869,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000232810,ENSG00000115263,ENSG00000017427,ENSG00000125538,ENSG00000214274,ENSG00000157017,ENSG00000095970,ENSG00000084093,ENSG00000196126,ENSG00000091972,ENSG00000007171,ENSG00000134852,ENSG00000169047,ENSG00000092969,ENSG00000087470,ENSG00000115008,ENSG00000164251,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000100604,ENSG00000182782,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000271503,ENSG00000156026,ENSG00000181104,ENSG00000159224,ENSG00000106089,ENSG00000101076,ENSG00000077463,ENSG00000081760,ENSG00000254647,ENSG00000002330,ENSG00000125798,ENSG00000001626,ENSG00000112293,ENSG00000012779,ENSG00000148672,ENSG00000138796,ENSG00000184349,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000165527,ENSG00000129667,ENSG00000131899,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000198087,ENSG00000076201,ENSG00000089163,ENSG00000196262,ENSG00000119699,ENSG00000166313
GO:0030072	peptide hormone secretion	1.412757574814165e-15	1.412757574814165e-15	+1	ENSG00000185345,ENSG00000116288,ENSG00000184381,ENSG00000149295,ENSG00000150594,ENSG00000147246,ENSG00000134640,ENSG00000132639,ENSG00000120088,ENSG00000068366,ENSG00000065615,ENSG00000100151,ENSG00000174672,ENSG00000137288,ENSG00000126266,ENSG00000106633,ENSG00000107758,ENSG00000173175,ENSG00000142330,ENSG00000103496,ENSG00000012504,ENSG00000136244,ENSG00000185950,ENSG00000187486,ENSG00000142615,ENSG00000232810,ENSG00000115263,ENSG00000125538,ENSG00000157017,ENSG00000146469,ENSG00000084093,ENSG00000196126,ENSG00000010704,ENSG00000007171,ENSG00000134852,ENSG00000141433,ENSG00000169047,ENSG00000121853,ENSG00000069482,ENSG00000133794,ENSG00000126368,ENSG00000164850,ENSG00000111537,ENSG00000147571,ENSG00000100604,ENSG00000167470,ENSG00000170893,ENSG00000150907,ENSG00000163794,ENSG00000271503,ENSG00000156026,ENSG00000198843,ENSG00000159224,ENSG00000078401,ENSG00000138069,ENSG00000106089,ENSG00000101076,ENSG00000134443,ENSG00000106327,ENSG00000077463,ENSG00000081760,ENSG00000254647,ENSG00000002330,ENSG00000125798,ENSG00000135046,ENSG00000001626,ENSG00000112293,ENSG00000012779,ENSG00000148672,ENSG00000171316,ENSG00000138796,ENSG00000184349,ENSG00000132326,ENSG00000162992,ENSG00000089060,ENSG00000130529,ENSG00000162009,ENSG00000010310,ENSG00000126262,ENSG00000125618,ENSG00000118702
GO:0097191	extrinsic apoptotic signaling pathway	1.500489188619422e-15	1.500489188619422e-15	+1	ENSG00000116288,ENSG00000082701,ENSG00000012048,ENSG00000115317,ENSG00000106799,ENSG00000137275,ENSG00000173039,ENSG00000066336,ENSG00000163349,ENSG00000233276,ENSG00000096968,ENSG00000151929,ENSG00000142208,ENSG00000077782,ENSG00000103496,ENSG00000083799,ENSG00000197386,ENSG00000168621,ENSG00000105723,ENSG00000136869,ENSG00000186153,ENSG00000232810,ENSG00000068078,ENSG00000106366,ENSG00000087088,ENSG00000017427,ENSG00000165731,ENSG00000105974,ENSG00000125538,ENSG00000089041,ENSG00000100292,ENSG00000134259,ENSG00000067182,ENSG00000090339,ENSG00000171791,ENSG00000131981,ENSG00000092969,ENSG00000164400,ENSG00000064012,ENSG00000134243,ENSG00000143384,ENSG00000135472,ENSG00000115008,ENSG00000164850,ENSG00000111537,ENSG00000113520,ENSG00000084207,ENSG00000171552,ENSG00000180772,ENSG00000135744,ENSG00000197122,ENSG00000117560,ENSG00000166949,ENSG00000181852,ENSG00000002330,ENSG00000239697,ENSG00000204389,ENSG00000006327,ENSG00000120889,ENSG00000185043,ENSG00000137801,ENSG00000204209,ENSG00000123689,ENSG00000160712,ENSG00000168040,ENSG00000019549,ENSG00000139193,ENSG00000158161,ENSG00000164362,ENSG00000026103,ENSG00000169083,ENSG00000081791,ENSG00000125378,ENSG00000164867,ENSG00000135503,ENSG00000104313,ENSG00000131467,ENSG00000213190,ENSG00000173535,ENSG00000204388,ENSG00000157168,ENSG00000165943,ENSG00000162772,ENSG00000154447,ENSG00000158234,ENSG00000118503,ENSG00000170296,ENSG00000171951,ENSG00000140939,ENSG00000164342,ENSG00000107731,ENSG00000015475,ENSG00000115760,ENSG00000176720,ENSG00000106144
