symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ZNF114	0.24788807437237284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4077570594321775	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	0.8696603459053969	No data	0	No data	No data	0	0.5	0.5
ZFP42	0.24788807437237284	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4077570594321775	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.6232929426617279	0	No data	No data	0	0.5	1
CRAT	0.24720268068480158	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4066296388601914	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5447299999999998	No data	0.10356324234215464	No data	0	No data	No data	0	0.5	-1
PRKCE	0.2460918558424004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4038905201463998	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	0	0.8982349999999997	0	-0.8872681808710148	-0.6600088473296767	0	-1	No data	-0.006104999999999983	0.5	-1
RIPK4	0.24553774952512106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4038909535259041	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.5216850000000001	No data	-0.38341321108564286	-0.6229785209424512	0	No data	No data	0	0.5	0
PRPS1L1	0.24553748606037334	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4038905201463998	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5911949999999997	No data	-0.1540946030423005	No data	0	No data	No data	-0.8584900000000001	1	1
SEPSECS	0.24553748606037334	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4038905201463998	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3912149999999997	No data	0.09741612836007496	-0.8227986312910723	0	No data	No data	No data	0.5	0
GRK6	0.24468837012248584	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957180701800876	No data	No data	No data	No data	No data	0.13551437448988332	No data	No data	No data	0	0	1	1	1	0.70486	No data	-0.41050218795582416	-0.2984766019864524	0	No data	No data	-0.25347250000000016	0.5	-1
FFAR1	0.2444312137688576	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4011588900331255	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	1	0	1	1	0	0.15	1	0.7241091894144613	-0.7945575175781044	0	No data	No data	0	0.75	0.5
NR2C1	0.2442566900847783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4017837080213571	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3781100000000002	No data	-0.6511773286101271	0	0	No data	No data	-0.05058000000000007	-1	-1
PPFIBP1	0.24405169167439847	0.40144650120244746	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.3880600000000001	No data	-0.19514482183788284	No data	0	No data	No data	0	-1	-1
KPNA3	0.24387693112692202	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.40115903337195913	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9616100000000003	No data	-0.7126484684309231	0	0	No data	No data	-0.6449124999999999	0.5	-1
AGXT2	0.24387684398683057	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4011588900331255	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23151500000000028	No data	0.7470306313815378	-0.6840517073034252	0	No data	No data	0	0.75	0.5
MTX1	0.24323717956308075	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3984348809343289	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0	No data	-0.23546572202542193	No data	0	No data	No data	0	-1	-1
PBX1	0.24280413239250215	0.3934545444522559	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11879632925035943	No data	No data	No data	0	0	0	0	0	1	No data	-0.8171494061262763	-0.9281028636946073	0	No data	-1	-0.6104649999999999	-1	-1
NDUFA11	0.24278258156216523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.36896237155471	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6394040425088561	-0.022060910089015118	0	No data	No data	No data	-1	-1
CA4	0.2427823399549249	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.36896197412914566	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	0	0.2917274432173369	-0.6007611519457762	0	No data	No data	0	0.5	0
TKT	0.24259041481738253	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3984348809343289	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	1	0.7351500000000002	No data	-0.4189414461346114	-0.8589674883112238	0	No data	No data	-0.16533000000000014	1	-1
SCNN1G	0.2425465053211296	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3989705839447887	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.31433000000000033	No data	-0.617732861012711	-0.6808226354509483	0	No data	No data	0	0.5	0
UBP1	0.24244912072931996	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39881039368597593	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.703705	No data	-0.985726192956866	-0.9232112559109559	0	No data	No data	-0.20370249999999998	-1	-1
SGK3	0.24222100896668167	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39843516715766963	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8387099999999996	1	-0.18295478224630135	-0.21669067907392175	0	No data	No data	0	-1	-1
COPE	0.24222083496269783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3984348809343289	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5129849999999998	No data	-0.5513648676807668	No data	-1	No data	No data	No data	-1	-1
F5	0.24222074960239087	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3984347405231056	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	1	0	0	No data	-0.42050427172327565	-0.8766207213752399	0	No data	No data	0	0.75	0
ZNF84	0.24171174865443645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39759747261374134	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	No data	No data	No data	No data	0	No data	No data	0	-1	-1
GCK	0.24112357181593913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957180701800876	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	0.75	0	0	1	1	1	0.7957000000000001	1	-0.5698062096270056	-0.9223646780730063	0	No data	No data	0	0.5	0
NMT2	0.2405694593314554	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957184934150089	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	1	0	0.7891550000000003	1	-0.5615753281933736	0	0	No data	No data	-0.36747000000000013	-1	-1
NUP155	0.24056928887174076	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957182130217219	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7340049999999998	No data	-0.7243175661596166	-0.8654164435125047	-1	No data	No data	No data	1	-1
WDR20	0.24056928887174076	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957182130217219	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8330399999999998	No data	-0.6710773077724526	No data	0	No data	No data	0	-1	-1
GLT6D1	0.2405692020339121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957180701800876	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.31892060846009596	No data	0	No data	No data	0	1	1
PTGR1	0.2405692020339121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3957180701800876	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.027355000000000018	No data	0.45228172535945	No data	0	No data	No data	0	0.5	-1
SLC18B1	0.24032701707738727	0.3953196943164592	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.6189831214836423	No data	0	No data	No data	0	-1	-1
SV2C	0.24018080120870341	0.3828833448145794	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2365010534381692	0.016685227287486504	No data	0.75	0	0	0	0	0	0.8555700000000002	No data	-0.3477807876640967	0	0	No data	No data	-0.09215999999999998	0.75	0.5
C4BPA	0.2372798231246851	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3903072916471526	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	-0.5880391748280892	0	0	No data	No data	0	1	0
NCK2	0.2372798231246851	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3903072916471526	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.80263	No data	-0.4434257136903521	No data	0	No data	No data	-0.20394749999999995	-1	-1
TPTE	0.23727973668720165	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3903071494640558	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.05232536463477516	No data	No data	No data	-0.5735025	1	1
ZNF277	0.23607944778188328	0.38833276535646666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.3666649999999997	No data	0.6548239216503438	No data	0	No data	No data	No data	-1	-1
ERCC8	0.23571707355145272	0.3862168602695787	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.49495000000000006	No data	0.5028130860595958	-0.3135899462099387	0	No data	No data	0	-1	-1
DDX19A	0.23564190414753164	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3876130393020035	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8744750000000003	No data	-0.659408210043759	No data	0	No data	No data	-0.9006274999999999	-1	-1
TMEM230	0.2353092583614917	No data	No data	No data	No data	No data	No data	0.3799567485072632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14218227471061895	No data	No data	No data	0	0	0	0	0	0.8333350000000003	No data	0.7122317149406125	No data	0	No data	No data	No data	-1	-1
MBD2	0.23527293104912392	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38700610657239465	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8783450000000002	No data	-0.4681183579912481	-0.26636519163451805	0	No data	No data	0	-1	-1
SSB	0.2343780176394281	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3849261111693844	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	-0.44165451135653266	No data	-1	No data	No data	0	-1	-1
CYRIB	0.23425829308072807	0.3853371041589916	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9845700000000001	No data	-0.7409877057720358	-0.8359233157478393	0	No data	No data	-0.4830249999999999	0.5	-1
SOX9	0.23410668530798	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38115727940864436	No data	No data	No data	No data	No data	0.07860882952450267	No data	No data	No data	0	0	0	0	0	0.8526499999999999	No data	-0.9244634298812252	-0.9212041813206092	0	No data	No data	0	0.5	0
PPP2R5C	0.23400868970358898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38492652555675644	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.1968899999999998	No data	-0.7289018545530319	-0.9406155187070275	0	No data	No data	-0.43005250000000006	-1	-1
ATXN3	0.23362174235678934	No data	No data	0.3799567485072632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0866655609224019	No data	No data	No data	1	0	0	0	1	0.27978000000000025	No data	-0.5081266930610544	-0.2909954636944703	0	No data	No data	-0.2105274999999999	-1	-1
DDR1	0.23361347650213343	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38224678533443346	No data	No data	No data	No data	No data	0.04059289031385596	No data	No data	No data	0	0	1	1	0	0.6823650000000001	1	-0.3963325692852677	-0.692299720824068	0	No data	No data	0	-1	0
